Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
"Rechtsanwälte Rudolf, Goldschadt und Kollegen","Gymnasiumstr. 25, 85049 Ingolstadt",https://www.linkedin.com/company/rudolf-goldschadt-&-kollegen,http://www.kanzlei-rgk.de/,info@kanzlei-rgk.de,Vanessa Ivankovic; Öznur Yilmaz-Hatko; Nicola Goldschadt; Monika Auktor,Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Sozialrecht • Werkvertragsrecht • Zivilrecht • Erbrecht • Baurecht & Architektenrecht • Ordnungswidrigkeitenrecht • Verkehrsrecht •  • Allgemeines Vertragsrecht • Urheberrecht & Medienrecht • Kaufrecht • Versicherungsrecht • IT-Recht
NAGEL NIEDING NOBBE Rechtsanwälte und Fachanwälte,"Cäcilienhöhe 100, 45657 Recklinghausen",https://www.nagel-fachanwaelte.de/,http://www.nagel-fachanwaelte.de/,info@nagel-fachanwaelte.de,Felix Nobbe; Prof. Dr. jur. Jürgen Nagel; Ulrike Nieding,Fachanwaltschaft Arbeitsrecht •  • Verkehrsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Sozialrecht • Zivilrecht • Ordnungswidrigkeitenrecht • Mietrecht & Wohnungseigentumsrecht
Rechtsanwälte Dr. Bergdolt & Kollegen,"M1 1, 68161 Mannheim",https://de.linkedin.com/in/alexander-fleck-284499108,http://www.raebergdolt.de/,kanzlei@raebergdolt.de,Karin Schweigert-Kern; Alexander Fleck; Claudius Kranz,• Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht • Versicherungsrecht • Arzthaftungsrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Allgemeines Vertragsrecht • Datenschutzrecht
Rechtsanwälte Willi & Janocha Partnerschaft mbB,"Herzog-Philipp-Ludwig-Str. 13, 89420 Höchstädt an der Donau",https://www.kanzleiwilli.de/,http://www.kanzleiwilli.de/,ra@kanzleiwilli.de,Roland Aigner; Manfred Janocha; Christoph Hawuka; Dr. Jürgen Rinkel,Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Erbrecht •  • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht
Kanzlei Hirt-Kremling • Süß und Kollegen,"Ernst-Friedrich-Straße 7, 76227 Karlsruhe",https://khk-anwaelte.de/,http://www.kanzlei-suess.de/,info@kanzlei-suess.de,Alexander Molz; Adelheid Hirt-Kremling; Frank Herlan; Merve Öztürk; Christian Süß,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht •  • Fachanwaltschaft Verkehrsrecht • Arbeitsrecht • Zivilrecht • Erbrecht • Sozialrecht • Schadensersatzrecht & Schmerzensgeldrecht • Strafrecht
ANWALTSHAUS Rechtsanwälte Gerle und Partner mbB,"Volkhartstr. 7, 86152 Augsburg",https://www.linkedin.com/company/anwaltshaus-volkhartstrasse-7,http://www.anwaltshaus.de/,info@anwaltshaus.de,Stefan Mittelbach; Stephanie Kotschenreuther; Kathrin Kollberg; Tobias Hullermann LL.M.; Herbert Bayer; Nicol Andreas Lödler; Dr. iur. Thomas Lampe; Heinrich Tettenborn; Jana Gelfert,Fachanwaltschaft Strafrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Steuerrecht • Maklerrecht • Werkvertragsrecht • Öffentliches Baurecht • Grundstücksrecht & Immobilienrecht •  • Zivilrecht • Bankrecht & Kapitalmarktrecht • Wirtschaftsrecht • Erbrecht • Sportrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Opferhilfe • Allgemeines Vertragsrecht • Arzthaftungsrecht • Zwangsvollstreckungsrecht • Forderungseinzug & Inkassorecht • Verkehrsrecht • Unternehmensrecht & Betriebsnachfolge
Kanzlei von Rochow & Partner,"Prinzregentenufer 9, 90489 Nürnberg",https://www.anwalt.de/kanzlei-von-rochow--partner,http://www.von-rochow.de/,info@von-rochow.de,Joachim Paßler; Michael Eitel; Peter Matzner; Dr. jur. Tobias Hütterer; Anne-Kathrin Rose; Wolfgang Kluge; Daniel Barth,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Versicherungsrecht •  • Fachanwaltschaft Verkehrsrecht • Erbrecht • Mediation • Schiedsgerichtsbarkeit • Unterhaltsrecht • Zivilrecht • Reiserecht • Steuerrecht • Bankrecht & Kapitalmarktrecht • Grundstücksrecht & Immobilienrecht • Maklerrecht • Mietrecht & Wohnungseigentumsrecht • Schadensersatzrecht & Schmerzensgeldrecht
Deubel Leimeister Zeplin PartGmbB Rechtsanwälte und Fachanwälte,"Uffenheimer Str. (AnwaltsHaus) 9, 97199 Ochsenfurt",https://www.anwalt-ochsenfurt.de/,https://www.anwalt-ochsenfurt.de/,info@anwalt-ochsenfurt.de,Thorsten Leimeister; Angela Schäff; C. Benedikt H. Zeplin; Bettina Welsch; Lea Schmachtenberger; Manuela Löwinger,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht •  • Fachanwaltschaft Strafrecht • Zivilrecht • Unterhaltsrecht • Sozialrecht • Erbrecht • Bankrecht & Kapitalmarktrecht • Handelsrecht & Gesellschaftsrecht • Kaufrecht • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Öffentliches Baurecht • Allgemeines Vertragsrecht
Kanzlei Karsten,"Mühlstr. 5, 72172 Sulz am Neckar",https://www.linkedin.com/company/karsten-legal,http://www.kanzlei-karsten.eu/,recht@kanzlei-karsten.eu,Stefanie Himmelspach; Nathalie Casagranda; Martin Karsten,Fachanwaltschaft Verkehrsrecht •  • Erbrecht • IT-Recht • Allgemeines Vertragsrecht • Arbeitsrecht • Baurecht & Architektenrecht • Mietrecht & Wohnungseigentumsrecht • Arzthaftungsrecht • Sozialrecht
Prof. Dr. Thieler – Prof. Dr. Böh – Thieler Rechtsanwaltsgesellschaft mbH,"Bahnhofstrasse 89, 82166 Gräfelfing",https://de.linkedin.com/in/prof-dr-volker-thieler-58177aba,http://www.rechtsanwalt-thieler.de/,muenchen@rechtsanwalt-thieler.de,Oliver Thieler LL.M.; Prof. Dr. Wolfgang Böh; Susanne Kilisch; Christoph Wolters,Fachanwaltschaft Erbrecht • Fachanwaltschaft Steuerrecht •  • Betreuungsrecht • Grundstücksrecht & Immobilienrecht • Internationales Recht • Bankrecht & Kapitalmarktrecht • Arbeitsrecht • Allgemeines Vertragsrecht • Zivilprozessrecht
Kanzlei Fichter & Kollegen Rechtsanwälte,"Bahnhofstraße 7, 74072 Heilbronn",https://www.anwalt.de/kanzlei-fichter--kollegen-rechtsanwaelte,https://kanzlei-fichter.de/,denis.fichter@kanzlei-fichter.de,Denis Fichter; Christina Häfele; Rudolf Sebastian Heim,Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Arbeitsrecht • Zivilrecht • Sozialrecht • Verwaltungsrecht • Strafrecht •
E.S. Kanzlei,"Kriegsbergstr. 30, 70174 Stuttgart",https://www.linkedin.com/company/eslawkanzlei,http://www.es-kanzlei.de/,engin.sanli@es-kanzlei.de,Engin Sanli; Lia Caterina Lächler; Adam Medizade,Strafrecht •  • Zivilrecht • Schadensersatzrecht & Schmerzensgeldrecht • Unterhaltsrecht • Opferhilfe • Mietrecht & Wohnungseigentumsrecht • Ausländerrecht & Asylrecht • Internationales Recht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht
Menz & Partner Rechtsanwälte Steuerberater,"Dieselstraße 1, 87437 Kempten (Allgäu)",https://www.linkedin.com/company/menz-und-partner/,https://menzundpartner.de/,info@menzundpartner.de,Viktoria Neun; Felix Binder; Larissa Laqua; Matthias Stockinger; Sarah Einsiedler; Dr. Holger Hoffmann; Alexandra Menz; Dr. Andreas Mayer; Dr. Renate Bens; Dorothea C. Baiker; Dr. Carina Streipert; Franziska Heidl,Fachanwaltschaft Erbrecht • Fachanwaltschaft Strafrecht •  • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Zivilrecht • Grundstücksrecht & Immobilienrecht • Verwaltungsrecht • Allgemeines Vertragsrecht • Öffentliches Baurecht • Ordnungswidrigkeitenrecht • Wirtschaftsrecht • Werkvertragsrecht • Betreuungsrecht • Pferderecht • Datenschutzrecht • Unternehmensrecht & Betriebsnachfolge • Maklerrecht • Gewerblicher Rechtsschutz • Urheberrecht & Medienrecht • Kaufrecht • Schadensersatzrecht & Schmerzensgeldrecht • IT-Recht
Herrmann & Mey Rechtsanwälte,"Obere Hauptstr. 52, 85354 Freising",https://de.linkedin.com/in/marcus-mey-244b84353,http://www.herrmann-mey.de/,kanzlei@herrmann-mey.de,Dr. Marcus Mey LL.M.; Barbara Wollstadt; Daniela Leikam,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Erbrecht •  • Grundstücksrecht & Immobilienrecht • Wirtschaftsrecht • Vereinsrecht & Verbandsrecht • Versicherungsrecht • Mietrecht & Wohnungseigentumsrecht • IT-Recht • Markenrecht • Urheberrecht & Medienrecht • Zivilrecht • Wettbewerbsrecht • Verkehrsrecht
Greiner & Kollegen PartGmbB Rechtsanwälte,"Haagstr. 14, 86316 Friedberg (Bayern)",https://greiner-kollegen.de/,http://www.greiner-kollegen.de/,anwaelte@greiner-kollegen.de,Stephan Reinold; Tilman Kotzschmar; Christine Greiner; Stefanie Ligas,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht •  • Fachanwaltschaft Erbrecht • Zivilrecht • Mietrecht & Wohnungseigentumsrecht • Reiserecht • Allgemeines Vertragsrecht • Baurecht & Architektenrecht • Strafrecht • Versicherungsrecht
HÖCK SPIESS FACH LIEB Rechtsanwälte und Notare,"Schloßgasse 14, 64807 Dieburg",https://www.linkedin.com/company/höck-spieß-fach-lieb-rechtsanwälte-notare,http://www.kanzlei-dieburg.de/,info@kanzlei-dieburg.de,Selim Köse; Nicole Winter; Dr. Raimund Lieb; Dr. Martin Fach,• Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Zivilrecht • Verkehrsrecht • Versicherungsrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht
Rechstanwälte Wöhrle & Schick GbR,"Philippstraße 6, 55543 Bad Kreuznach",https://www.linkedin.com/company/rechtsanw%C3%A4lte-w%C3%B6hrle-&-schick-gbr,https://www.ws-anwaelte.de/,woehrle@ws-anwaelte.de,Jürgen Wöhrle; Annette Glitsch; Alexander Schick; Daniela Rieder; Sven Hartmann,Fachanwaltschaft Erbrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht •  • Fachanwaltschaft Verwaltungsrecht • Unternehmensrecht & Betriebsnachfolge • Mietrecht & Wohnungseigentumsrecht • Handelsrecht & Gesellschaftsrecht • Maklerrecht • Zivilrecht • Arbeitsrecht • Strafrecht • Verkehrsrecht • Kaufrecht • Sportrecht • Wirtschaftsrecht • Allgemeines Vertragsrecht
Trautmann Rechtsanwälte,"Hans-Glück-Str. 19, 82380 Peißenberg",https://www.linkedin.com/company/trautmann-rechtsanw%C3%A4lte,http://www.kanzlei-trautmann.com/,kontakt@kanzlei-trautmann.com,Martin Trautmann; Jasmin Ralbofski; Fachanwältin für Verkehrsrecht Victoria Trautmann-Reßler,Fachanwaltschaft Erbrecht •  • Fachanwaltschaft Sozialrecht • Fachanwaltschaft Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Sozialversicherungsrecht • Arbeitsrecht • Ordnungswidrigkeitenrecht • Schwerbehindertenrecht • Allgemeines Vertragsrecht • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Strafrecht • Kaufrecht
König Rechtsanwälte Partnerschaft Schmidt Lambertz Strotmann Bergweiler Porten-Biwer Haßelbach Lichtmeß mbB,"Kalenfelsstraße 5a, 54290 Trier",https://www.anwalt.de/koenig-rechtsanwaelte-partnerschaft-schmidt-lambertz-strotmann-bergweiler-porten-biwer-hasselbach-lichtmess-mbb,https://www.koenig-rechtsanwaelte.de/,info@koenig-rechtsanwaelte.de,Michaela Porten-Biwer; Benjamin Haßelbach; Florian Lichtmeß; Victoria Lauer; Sanja Dundic; Julia Heidinger; Kilian Huber; Christopher Roth,Fachanwaltschaft Erbrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Baurecht & Architektenrecht •  • Internationales Wirtschaftsrecht • Mietrecht & Wohnungseigentumsrecht • Ordnungswidrigkeitenrecht • Versicherungsrecht • Zivilrecht • Strafrecht • Verkehrsrecht • Bankrecht & Kapitalmarktrecht
Traphan Graute Bremer Rechtsanwälte und Fachanwälte,"Rüttenscheider Str. 194-196, 45131 Essen",https://de.linkedin.com/in/andrea-bremer-4a0a37115,https://www.traphan.de/,kanzlei@traphan.de,Simone Graute; Andrea Bremer LL.M.; Heike Traphan; Dr. Martin Winkelmann; Marc Traphan,• Fachanwaltschaft Erbrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Sozialrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Grundstücksrecht & Immobilienrecht • Maklerrecht • Sozialversicherungsrecht • Verkehrsrecht • Unterhaltsrecht • Wettbewerbsrecht • Datenschutzrecht • Urheberrecht & Medienrecht • IT-Recht • Mediation • Ordnungswidrigkeitenrecht
BSvH Rechtsanwälte in Bürogemeinschaft - Bafteh Schönbrunn van Hattem,"Prinz-Albert-Straße 63, 53113 Bonn",https://www.anwalt.de/bsvh,https://www.kanzlei-bsvh.de/,info@kanzlei-bsvh.de,Philip Bafteh; Marek van Hattem,Allgemeines Vertragsrecht • Strafrecht •  • Verkehrsrecht • Arbeitsrecht • Urheberrecht & Medienrecht • Forderungseinzug & Inkassorecht •  • Zivilrecht • Schadensersatzrecht & Schmerzensgeldrecht
Macho-Lauser Rechtsanwaltspartnerschaft mbB,"Dr.-Gerhard-Hanke-Weg 31, 85221 Dachau",https://macho-lauser.de/,https://macho-lauser.de/,rain@macho-lauser.de,Dipl.-Verwaltungswirtin (FH) Irene Macho-Lauser; Dr. Charlotte Lauser,Fachanwaltschaft Familienrecht • Fachanwaltschaft Sozialrecht • Erbrecht • Verwaltungsrecht • Betreuungsrecht • Arbeitsrecht •  • Zivilrecht • Urheberrecht & Medienrecht •
teipel.law - bundesweit tätige Schwerpunktkanzlei: Prüfungsrecht | Hochschulrecht | Beamtenrecht | Datenschutzrecht| Digitalisierung,"Elisabeth-Treskow-Platz 6, 50678 Köln",https://www.teipel.law/,https://www.teipel.law/,anfrage@teipel.law,Christian Teipel; Britta Schulte; Dr. Jürgen Küttner; Christian Reckling,Fachanwaltschaft Verwaltungsrecht • Öffentliches Recht • Beamtenrecht • Verfassungsrecht • Schulrecht • Öffentliches Baurecht •
Kanzlei Ruskov & Kollegen,"Verila 5, 1463 Sofia",https://www.linkedin.com/company/rechtsanw-lte-ruskov-&-kollegen,http://www.ruskov-law.eu/,office@ruskov-law.eu,Donka Zheleva; Konstantin Ruskov,Arbeitsrecht • Verkehrsrecht • Baurecht & Architektenrecht •  • Markenrecht • Versicherungsrecht • Transportrecht & Speditionsrecht • Erbrecht • Steuerrecht • Insolvenzrecht & Sanierungsrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Forderungseinzug & Inkassorecht • Grundstücksrecht & Immobilienrecht
HUFELD Rechtsanwälte,"Hackenstraße 2, 80331 München",https://www.linkedin.com/company/hufeld,https://www.hufeld.com/,hufeld-law@hufeld.com,Niklas Hufeld LL.M.; Lukas Hufeld LL.M.,Markenrecht • Gewerblicher Rechtsschutz • Urheberrecht & Medienrecht • Designrecht •  •  • Allgemeines Vertragsrecht • Wirtschaftsrecht • Zivilprozessrecht • Migrationsrecht
Rechtsanwaltskanzlei Menzel & Partner GbR,"Weststr. 47 a, 59174 Kamen",https://de.linkedin.com/in/peter-l-menzel-3045867,https://www.menzel-partner.de/,alongi@menzel-eggers.de,Giuseppe Alongi; Sören Eckardt,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Verkehrsrecht • Ordnungswidrigkeitenrecht • Bankrecht & Kapitalmarktrecht •  • Zivilrecht • Forderungseinzug & Inkassorecht • Allgemeines Vertragsrecht
audalis Kohler Punge & Partner mbB,"Rheinlanddamm 199, 44139 Dortmund",https://www.linkedin.com/company/audalis-kohler-punge-und-partner,http://www.audalis.de/,aare.schaier@audalis.de,Lenka Zizka LL.M.; Dr. Aare Schaier; Dr. Eric Sebastian Barg; Michael Kretschmann; Tim Babosek; Ngoc Lan Anh Nguyen,Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Arbeitsrecht • Allgemeines Vertragsrecht • Zivilrecht • Unternehmensrecht & Betriebsnachfolge • Erbrecht • Wirtschaftsrecht •  • Kaufrecht • Zivilprozessrecht • Schadensersatzrecht & Schmerzensgeldrecht • Steuerrecht • Vereinsrecht & Verbandsrecht • Anwaltshaftung
Kanzlei Dr. Schenk,"Buchtstr. 13, 28195 Bremen",https://www.linkedin.com/company/kanzlei-dr-schenk,http://www.dr-schenk.net/,kanzlei@dr-schenk.net,Dr. Stephan Schenk; Anna Hanschen,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht • Arbeitsrecht • Wettbewerbsrecht •  • Markenrecht • eBay & Recht •
Jordan Fuhr Meyer Rechtsanwälte und Steuerberater,"Harmoniestr. 1, 44787 Bochum",https://www.linkedin.com/company/jordan-fuhr-meyer-rechtsanwälte-steuerberater,http://www.jfm24.de/,info@jfm24.de,Burkhardt Jordan; Sascha Conradi LL.M.; Birgit Gladisch; Juri Rogner; Dr. Susanne Selter; Jochen Struck,Fachanwaltschaft Erbrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Sozialrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Werkvertragsrecht • Zivilrecht •  • Baurecht & Architektenrecht • Unternehmensrecht & Betriebsnachfolge • Jagdrecht • Ordnungswidrigkeitenrecht
Bayer Jesse Jakubaschk Rechtsanwälte,"Lützenkirchener Str. 316, 51381 Leverkusen",https://www.linkedin.com/company/bayer-jesse-jakubaschk,https://www.rechtsanwalt-leverkusen.de/,rechtsanwaelte@t-online.de,Jürgen Jakubaschk; Wolfram Jesse,Fachanwaltschaft Arbeitsrecht • Erbrecht • Familienrecht • Sozialrecht • Betreuungsrecht • Schwerbehindertenrecht •  • Mietrecht & Wohnungseigentumsrecht • Verkehrsrecht • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht
emc rechtsanwälte | fachanwälte,"Parkstr. 12, 08056 Zwickau",https://www.linkedin.com/company/emc-rechtsanwälte-fachanwälte,http://www.kanzlei-emc.de/,kontakt@emc-zwickau.de,Lars Ullmann; Stefan Titz,Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Arbeitsrecht • Wirtschaftsrecht • Forderungseinzug & Inkassorecht • Gewerblicher Rechtsschutz • Strafrecht • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht •  • Familienrecht • Versicherungsrecht
BPS Rechtsanwälte,"Hauptstr. 7-9, 63457 Hanau",https://de.linkedin.com/in/florian-altmann-96869265,https://www.bps-law.de/,info@bps-law.de,Volkmar Spielmann; Florian Altmann,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht • Ordnungswidrigkeitenrecht • Erbrecht • Familienrecht •  • Handelsrecht & Gesellschaftsrecht
LOHBECK & PARTNER RECHTSANWÄLTE,"Hornschuchpromenade 7, 90762 Fürth",https://de.linkedin.com/in/halima-katharina-lohbeck-066472222,http://www.lohbeck.de/,posteingang@lohbeck.de,Thomas Lohbeck; Markus Wollin; Martin Reitz,Versicherungsrecht • Forderungseinzug & Inkassorecht • Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Baurecht & Architektenrecht • Bankrecht & Kapitalmarktrecht •  • Markenrecht • eBay & Recht • Urheberrecht & Medienrecht • Designrecht
Oehlmann Rechtsanwälte – Fachanwälte – Steuerberater,"Am Stadtwald 27, 99974 Mühlhausen/Thüringen",https://de.linkedin.com/posts/oehlmann-rechtsanwälte-fachanwälte-steuerberatung_karrierechance-weiterentwicklung-oehlmann-activity-7075434689938743296-tVtE,https://rae-oehlmann.de/,info@rae-oehlmann.de,Carsten Oehlmann; Birgit Oehlmann; Thomas Hansen,Fachanwaltschaft Erbrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Insolvenzrecht & Sanierungsrecht • Grundstücksrecht & Immobilienrecht • Wirtschaftsrecht •  • Wettbewerbsrecht • Arbeitsrecht • Pferderecht • Unternehmensrecht & Betriebsnachfolge • Werkvertragsrecht • Internationales Recht • Baurecht & Architektenrecht • Versicherungsrecht • Bankrecht & Kapitalmarktrecht • Strafrecht
Kühlborn Rechtsanwälte,"Töpferplan 1, 06108 Halle (Saale)",https://www.linkedin.com/company/k%C3%BChlborn-&-m%C3%B6ller-rechtsanw%C3%A4lte-gbr,http://www.ra-kuehlborn.de/,info@ra-kuehlborn.de,Andrea Masuhr; Mirjam Naumburg; Sarah Dobritzsch; Anja Kühlborn,• Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Vergaberecht • Fachanwaltschaft Medizinrecht • Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht • Strafrecht • Zivilrecht • Beamtenrecht •  • Öffentliches Baurecht • Wirtschaftsrecht • Unternehmensrecht & Betriebsnachfolge
Kannengießer & Sauer Rechtsanwälte,"Oststraße 156, 40210 Düsseldorf",https://www.kannengiesser-sauer.de/,https://www.kannengiesser-sauer.de/,kontakt@kannengiesser-sauer.de,Florian Kannengießer; Karolin Sauer,Arbeitsrecht • Familienrecht •  • Zivilrecht • Beamtenrecht • Allgemeines Vertragsrecht •  • Verkehrsrecht • Reiserecht • Kaufrecht • Schadensersatzrecht & Schmerzensgeldrecht
Ferkinghoff Rebbert | Rechtsanwälte Notar,"Fleischhauerstr. 6, 59555 Lippstadt",https://ferkinghoff-rebbert.de/,http://www.rechtsanwalt-ferkinghoff.de/,info@rechtsanwalt-ferkinghoff.de,Jörg Ferkinghoff; Christian Rebbert,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Strafrecht • Arbeitsrecht • Markenrecht • Wettbewerbsrecht • Urheberrecht & Medienrecht •  • Zivilrecht • Kaufrecht • Betreuungsrecht
Kanzlei Tings & Kauder,"Huestr. 18, 44787 Bochum",https://www.linkedin.com/jobs/view/anwaltsassistenz-rechtsanwaltsfachangestellte-w-m-d-at-rechtsanwälte-tings-kauder-4048054202,http://www.recht-bochum.de/,kontakt@recht-bochum.de,Wolfgang Tings; Ingo Kauder,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht • Baurecht & Architektenrecht • Erbrecht • Sozialrecht •  • Kaufrecht • Medizinrecht • Allgemeines Vertragsrecht
Mathieu Rechtsanwälte,"Markt 11, 52349 Düren",https://de.linkedin.com/in/claudia-mathieu-380279150,https://www.mathieu-rechtsanwaelte.de/,kontakt@mathieu-rechtsanwaelte.de,Marcel Mathieu; Claudia Mathieu,Fachanwaltschaft Familienrecht • Arbeitsrecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht •  • Zivilrecht • Urheberrecht & Medienrecht • Verkehrsrecht • Forderungseinzug & Inkassorecht • Allgemeines Vertragsrecht
e-rechtsanwälte.eu,"Marktplatz 20, 89257 Illertissen",https://www.linkedin.com/company/e-rechtsanwälte-dr-schmid/,https://www.e-rechtsanwaelte.de/,f.riggenmann@e-rechtsanwaelte.de,Florian Riggenmann; Dr. Franziska Wahedi; Nicole Lippert; Natalie Fröhlich,Fachanwaltschaft Strafrecht •  • Arbeitsrecht • Zivilrecht • Umweltrecht • Opferhilfe • Allgemeines Vertragsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Urheberrecht & Medienrecht •
Johannes Hagebölling,"Monaiser Straße 21, 54294 Trier",https://www.linkedin.com/company/trierpatent,https://trierpatent.de/,kanzlei@trierpatent.de,,Gewerblicher Rechtsschutz • Markenrecht • Wettbewerbsrecht • Urheberrecht & Medienrecht •
LeissRapp Rechtsanwälte,"Wilhelmstr. 5, 72574 Bad Urach",https://www.leiss-rapp.de/,http://www.leiss-rapp.de/,kanzlei@leiss-rapp.de,Axel Leiss; Safia Rapp,Familienrecht • Mietrecht & Wohnungseigentumsrecht • Wettbewerbsrecht •  • Urheberrecht & Medienrecht • Arbeitsrecht • Erbrecht • Verkehrsrecht • Steuerrecht • Zivilrecht • Allgemeines Vertragsrecht
Dr. Exner Rechtsanwälte,"Albrechtstr. 12, 06844 Dessau-Roßlau",https://de.linkedin.com/in/tristan-cyrill-exner-9840141a5,http://www.exner-rechtsanwaelte.de/,info@exner-rechtsanwaelte.de,Dr. Stefan Exner; Nadine Kanis LL.M. oec.,Fachanwaltschaft Arbeitsrecht • Strafrecht •  • Ordnungswidrigkeitenrecht • Schwerbehindertenrecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht • Verwaltungsrecht • Insolvenzrecht & Sanierungsrecht • Handelsrecht & Gesellschaftsrecht • Wirtschaftsrecht
Dr. Troeger & Schultz Rechtsanwälte · Fachanwälte,"Kornmarkt 12, 39576 Hansestadt Stendal",https://www.anwalt.de/dr-troeger-schultz-rechtsanwaelte-fachanwaelte,http://www.rae-stendal.de/,info@rae-stendal.de,Dr. jur. Ralf Troeger; Dirk Schultz,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Sozialrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Versicherungsrecht • Verkehrsrecht • Arzthaftungsrecht • Ordnungswidrigkeitenrecht • Beamtenrecht • Mietrecht & Wohnungseigentumsrecht • Zivilrecht •
Rechtsanwälte Kupka & Stillfried PartG mbB,"Boschetsrieder Str. 67, 81379 München",https://de.linkedin.com/company/rechtsanwaelte-kupka-stillfried,http://www.kupka-stillfried.de/,kontakt@kupka-stillfried.de,Rechtsanwalt Dominic Hauenstein - Fachanwalt; Marius Eichfelder; Alexandra Callies; Anne-Marie Zolker; Dr. Martin Kupka; Atilla Graf von Stillfried; Alexander Bartsch,Fachanwaltschaft Arbeitsrecht • Strafrecht •
