Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
Kanzlei Karsten,"Mühlstr. 5, 72172 Sulz am Neckar",No LinkedIn link,http://www.kanzlei-karsten.eu/,recht@kanzlei-karsten.eu,Stefanie Himmelspach; Nathalie Casagranda; Martin Karsten,• Fachanwaltschaft Familienrecht • Erbrecht • IT-Recht • Allgemeines Vertragsrecht • Arbeitsrecht • Baurecht & Architektenrecht • Mietrecht & Wohnungseigentumsrecht • Arzthaftungsrecht • Sozialrecht
Kanzlei Tölle & Melchior,"Moltkestr. 2, 32756 Detmold",No LinkedIn link,http://www.toelle-melchior.com/,info@toelle-melchior.de,Anna-Luise Burg; Walter Simon; Wolf-Dieter Tölle; Berenice Tölle; Claas-Heinrich Quentmeier,Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht •  • Allgemeines Vertragsrecht • Wirtschaftsrecht • Handelsrecht & Gesellschaftsrecht • IT-Recht • Sozialrecht • Verwaltungsrecht
Herrmann & Mey Rechtsanwälte,"Obere Hauptstr. 52, 85354 Freising",No LinkedIn link,http://www.herrmann-mey.de/,kanzlei@herrmann-mey.de,Dr. Marcus Mey LL.M.; Barbara Wollstadt; Daniela Leikam,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Grundstücksrecht & Immobilienrecht • Wirtschaftsrecht • Vereinsrecht & Verbandsrecht • Versicherungsrecht • Mietrecht & Wohnungseigentumsrecht • IT-Recht • Markenrecht • Urheberrecht & Medienrecht • Zivilrecht • Wettbewerbsrecht •
Wagner Brandhoff Viertel Fachanwälte,"Rudolf-Breitscheid-Str. 11a, 04600 Altenburg",No LinkedIn link,http://www.wbv-fachanwaelte.de/,info@wbv-fachanwaelte.de,Sophie Viertel; Markus Viertel; Ralf Brandhoff,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Arbeitsrecht •  • Sozialrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Baurecht & Architektenrecht • Werkvertragsrecht • Forderungseinzug & Inkassorecht
Greiner & Kollegen PartGmbB Rechtsanwälte,"Haagstr. 14, 86316 Friedberg (Bayern)",No LinkedIn link,http://www.greiner-kollegen.de/,anwaelte@greiner-kollegen.de,Stephan Reinold; Tilman Kotzschmar; Christine Greiner; Stefanie Ligas,Fachanwaltschaft Arbeitsrecht •  • Fachanwaltschaft Familienrecht • Fachanwaltschaft Erbrecht • Zivilrecht • Mietrecht & Wohnungseigentumsrecht • Reiserecht • Allgemeines Vertragsrecht • Baurecht & Architektenrecht • Strafrecht • Versicherungsrecht
HÖCK SPIESS FACH LIEB Rechtsanwälte und Notare,"Schloßgasse 14, 64807 Dieburg",No LinkedIn link,http://www.kanzlei-dieburg.de/,info@kanzlei-dieburg.de,Selim Köse; Nicole Winter; Dr. Raimund Lieb; Dr. Martin Fach,Fachanwaltschaft Familienrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Zivilrecht •  • Versicherungsrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht
Rechstanwälte Wöhrle & Schick GbR,"Philippstraße 6, 55543 Bad Kreuznach",No LinkedIn link,https://www.ws-anwaelte.de/,woehrle@ws-anwaelte.de,Jürgen Wöhrle; Annette Glitsch; Alexander Schick; Daniela Rieder; Sven Hartmann,Fachanwaltschaft Erbrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Verwaltungsrecht • Unternehmensrecht & Betriebsnachfolge • Mietrecht & Wohnungseigentumsrecht • Handelsrecht & Gesellschaftsrecht • Maklerrecht • Zivilrecht • Arbeitsrecht • Strafrecht •  • Kaufrecht • Sportrecht • Wirtschaftsrecht • Allgemeines Vertragsrecht
Trautmann Rechtsanwälte,"Hans-Glück-Str. 19, 82380 Peißenberg",No LinkedIn link,http://www.kanzlei-trautmann.com/,kontakt@kanzlei-trautmann.com,Martin Trautmann; Jasmin Ralbofski; Fachanwältin für Verkehrsrecht Victoria Trautmann-Reßler,Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Sozialrecht •  • Mietrecht & Wohnungseigentumsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Sozialversicherungsrecht • Arbeitsrecht • Ordnungswidrigkeitenrecht • Schwerbehindertenrecht • Allgemeines Vertragsrecht • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Strafrecht • Kaufrecht
König Rechtsanwälte Partnerschaft Schmidt Lambertz Strotmann Bergweiler Porten-Biwer Haßelbach Lichtmeß mbB,"Kalenfelsstraße 5a, 54290 Trier",https://de.linkedin.com/company/koenig-rechtsanwaelte,https://www.koenig-rechtsanwaelte.de/,info@koenig-rechtsanwaelte.de,Michaela Porten-Biwer; Benjamin Haßelbach; Florian Lichtmeß; Victoria Lauer; Sanja Dundic; Julia Heidinger; Kilian Huber; Christopher Roth,Fachanwaltschaft Erbrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Familienrecht • Internationales Wirtschaftsrecht • Mietrecht & Wohnungseigentumsrecht • Ordnungswidrigkeitenrecht • Versicherungsrecht • Zivilrecht • Strafrecht •  • Bankrecht & Kapitalmarktrecht
LOHBECK & PARTNER RECHTSANWÄLTE,"Hornschuchpromenade 7, 90762 Fürth",No LinkedIn link,http://www.lohbeck.de/,posteingang@lohbeck.de,Thomas Lohbeck; Markus Wollin; Martin Reitz,Versicherungsrecht • Forderungseinzug & Inkassorecht • Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Baurecht & Architektenrecht • Bankrecht & Kapitalmarktrecht • IT-Recht •  • eBay & Recht • Urheberrecht & Medienrecht • Designrecht
H&P Prof. Dr. Holzhauser Rechtsanwaltsgesellschaft mbH,"Loschwitzer Str. 50, 01309 Dresden",No LinkedIn link,http://www.holzhauser.de/,dresden@holzhauser.de,Prof. Dr. Guido Holzhauser; Horst Reinemann; Anne Glaser,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Medizinrecht • Reiserecht • Zwangsvollstreckungsrecht • Forderungseinzug & Inkassorecht • Zivilprozessrecht • Allgemeines Vertragsrecht • Handelsrecht & Gesellschaftsrecht • Wirtschaftsrecht • Arzthaftungsrecht • Sozialrecht • Baurecht & Architektenrecht •  • Zivilrecht
Marquardt Rechtsanwälte,"Kurfürstendamm 183, 10707 Berlin",No LinkedIn link,http://www.ma-rechtsanwaelte.de/,marquardt@ma-rechtsanwaelte.de,Thomas Hagen LL.M. (Oec.); Dr. Malte Marquardt LL.M.; Dr. Ingo Brockhoff,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht •  • Wettbewerbsrecht • Designrecht • Arbeitsrecht • Handelsrecht & Gesellschaftsrecht • Allgemeines Vertragsrecht • Zivilrecht • Wirtschaftsrecht • Internationales Recht
RENNER MORBACH Rechtsanwälte,"Hohenstaufenring 64, 50674 Köln",No LinkedIn link,http://www.renner-morbach.de/,renner@renner-morbach.de,Tim Christian Berger; Stefan Morbach; Burkhard Renner,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht • Arbeitsrecht • Strafrecht •  • Designrecht • Wettbewerbsrecht
VON ALLWÖRDEN Rechtsanwälte,"Carl-Goerdeler-Weg 1, 21684 Stade",https://www.linkedin.com/company/14058942,https://www.va-ra.com/,office@va-ra.com,Dr. Sebastian von Allwörden; Benjamin von Allwörden; Titus Wolf,Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Urheberrecht & Medienrecht • Steuerrecht • Insolvenzrecht & Sanierungsrecht • IT-Recht • Wirtschaftsrecht •  • Transportrecht & Speditionsrecht • Unternehmensrecht & Betriebsnachfolge • Allgemeines Vertragsrecht • Internationales Wirtschaftsrecht
TRENTMANN PartGmbB Rechtsanwälte,"Obernstr. 39-43, 28195 Bremen",No LinkedIn link,http://www.trentmann.info/,info@trentmann.info,Katrin Piepho; Claudia Drews LL.M. Eur.; Tim Brinkmann,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Erbrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht • Datenschutzrecht • Schulrecht • Vereinsrecht & Verbandsrecht • Beamtenrecht • Öffentliches Recht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz • Urheberrecht & Medienrecht •  • Wettbewerbsrecht
ROSE & PARTNER - Rechtsanwälte Steuerberater,"Jungfernstieg 40, 20354 Hamburg",https://www.linkedin.com/company/rose-&-partner-llp-rechtsanw%C3%A4lte-steuerberater,http://www.rosepartner.de/,hamburg@rosepartner.de,Christian Normann; Dr. Marius G. Hossbach; Dorothee von Detten; Meltem Kolper-Deveci; Dr. Boris Jan Schiemzik; Dr. Bernd Fleischer; Dr. Ronny Jänig LL. M.; Helge Schubert LL.M (Tax); Dott. Francesco Senatore; Dirk Mahler; Thomas Repka; Dr. Michael Demuth; Bernfried Rose LL. M.,Fachanwaltschaft Steuerrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Medizinrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft IT-Recht • Grundstücksrecht & Immobilienrecht • Datenschutzrecht • Mediation • Unternehmensrecht & Betriebsnachfolge • Wirtschaftsrecht • Zivilprozessrecht • Urheberrecht & Medienrecht • Schiedsgerichtsbarkeit • Internationales Wirtschaftsrecht • Maklerrecht • Sportrecht • Unterhaltsrecht • Internationales Recht • Arbeitsrecht • Wettbewerbsrecht •  • Bankrecht & Kapitalmarktrecht
KBM Legal Bauer Sommer Partnerschaftsgesellschaft mbB Rechtsanwälte,"Hansaring 97, 50670 Köln",No LinkedIn link,http://www.kbm-legal.com/,info@kbm-legal.com,Fachanwältin für Erbrecht Aline van Heesch; William Bauer; Götz Sommer LL.M.,Fachanwaltschaft Erbrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Urheberrecht & Medienrecht • Allgemeines Vertragsrecht • Wettbewerbsrecht • Zivilrecht • Zivilprozessrecht • IT-Recht •  • Transportrecht & Speditionsrecht • Arbeitsrecht • Designrecht
Vy – Brix Lange Verweyen Rechtsanwälte PartG mbB,"betahaus, Rudi-Dutschke-Straße 23, 10969 Berlin",https://www.linkedin.com/company/98034802/admin/feed/posts/,https://vy-anwalt.de/,office@vy-anwalt.de,Dr. Malte Brix; Björn-Michael Lange; Dr. Urs Verweyen LL.M. (NYU),Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Arbeitsrecht • Urheberrecht & Medienrecht • Handelsrecht & Gesellschaftsrecht • Wettbewerbsrecht • Öffentliches Baurecht •  • Allgemeines Vertragsrecht • Datenschutzrecht • Beamtenrecht • IT-Recht • Schulrecht • Unternehmensrecht & Betriebsnachfolge • Kaufrecht • Versicherungsrecht • Baurecht & Architektenrecht • Designrecht • Medizinrecht • Vereinsrecht & Verbandsrecht
Gollhofer Weidlich Leser,"Lessingstraße 1, 68165 Mannheim",https://www.linkedin.com/in/boris-diem-844191a3/,http://www.ra-gwl.de/,b.diem@ra-gwl.de,Boris Diem; Thomas Weidlich; Dr. Robin Meixner,Fachanwaltschaft Gewerblicher Rechtsschutz • Handelsrecht & Gesellschaftsrecht • Versicherungsrecht • Arbeitsrecht • Wettbewerbsrecht •  • Urheberrecht & Medienrecht • Designrecht • Allgemeines Vertragsrecht • Baurecht & Architektenrecht • Zivilrecht • Kaufrecht • Zivilprozessrecht • Grundstücksrecht & Immobilienrecht
Dr. Poggemann Rechtsanwälte | Fachanwälte Osnabrück,"Kollegienwall 5, 49074 Osnabrück",No LinkedIn link,http://www.rae-pp.de/,kanzlei@rae-pp.de,Dr. Joachim Poggemann; Sebastian Hanke; Stephanie Holthaus,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Verkehrsrecht • Zivilrecht • Wettbewerbsrecht • Patentrecht •  • Allgemeines Vertragsrecht
Rieck & Partner Rechtsanwälte mbB,"Willy-Brandt-Straße 57, 20457 Hamburg",No LinkedIn link,https://www.rieck-partner.de/,info@rieck-partner.de,Dr. Lars Rieck; Oliver Eiben; Patricia Hauto LL.M.; Marc Buttler,Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Arbeitsrecht •  • Allgemeines Vertragsrecht • Vereinsrecht & Verbandsrecht • Verwaltungsrecht • Wettbewerbsrecht • Handelsrecht & Gesellschaftsrecht • Designrecht • IT-Recht
Anwaltskanzlei Witte & Steveker,"Stettiner Str. 12-14, 27232 Sulingen",No LinkedIn link,http://www.ws-kanzlei.de/,anwalt@ws-kanzlei.de,Björn Steveker; Frank Witte; Kim Mirow,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Wettbewerbsrecht • Urheberrecht & Medienrecht • IT-Recht •  • Forderungseinzug & Inkassorecht • Zivilrecht • Strafrecht • Ordnungswidrigkeitenrecht • Werkvertragsrecht • Mietrecht & Wohnungseigentumsrecht • Versicherungsrecht • Allgemeines Vertragsrecht
No name found,No address found,No LinkedIn link,No website,No email,,Erbrecht • Arbeitsrecht • Familienrecht • Verkehrsrecht • Handelsrecht & Gesellschaftsrecht • Versicherungsrecht • Mietrecht & Wohnungseigentumsrecht • Urheberrecht & Medienrecht •  • Strafrecht
Dr. Stoll & Sauer Rechtsanwaltsgesellschaft mbH,"Einsteinallee 1-1, 77933 Lahr/Schwarzwald",No LinkedIn link,https://www.dr-stoll-kollegen.de/,kanzlei@dr-stoll-kollegen.de,Marc Malleis; Ralph Sauer; Christian Grotz; Dr. Ralf Stoll; Michael Pflaumer; Florian Hitzler,Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft IT-Recht • Wettbewerbsrecht •  • Wirtschaftsrecht • Mediation • Urheberrecht & Medienrecht • Insolvenzrecht & Sanierungsrecht • Datenschutzrecht • Schadensersatzrecht & Schmerzensgeldrecht • Handelsrecht & Gesellschaftsrecht • Versicherungsrecht • Steuerrecht • Allgemeines Vertragsrecht • Unternehmensrecht & Betriebsnachfolge • Zivilrecht
Tölle Wagenknecht Rechtsanwälte Partnerschaft mbB,"Kaiserstraße 1a, 53113 Bonn",https://www.linkedin.com/company/rechtsanw%C3%A4lte-t%C3%B6lle-wagenknecht/,https://tww.law/,info@tww.law,Fachanwalt Urheber-/MedienR Dennis Tölle; Florian Wagenknecht; Hanna Schellberg,Fachanwaltschaft Urheberrecht & Medienrecht • Arbeitsrecht • Datenschutzrecht • Zivilrecht • IT-Recht • Zivilprozessrecht • Gewerblicher Rechtsschutz • Wettbewerbsrecht •
DORNKAMP Rechtsanwälte Stillner Partnerschaft mbB,"Alexanderstraße 9b, 70184 Stuttgart",No LinkedIn link,https://www.dornkamp.de/,rist@dornkamp.de,Roman Ronneburger; Dr. Sebastian Scheffzek; Tobias Rist,Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Medizinrecht • Arzthaftungsrecht • Unterhaltsrecht • Wettbewerbsrecht • IT-Recht •  • Handelsrecht & Gesellschaftsrecht • Gewerblicher Rechtsschutz • Allgemeines Vertragsrecht
Melchior Krüger Illig Rechtsanwälte,"Hauptstr. 36, 01097 Dresden",No LinkedIn link,http://www.mki-kanzlei.de/,post@mki-kanzlei.de,Jonny Krüger; Laura Hauptvogel; Thomas Krüger; Ralf Ogorek; Stephan Friedrich Melchior; Steffen Illig,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Familienrecht • Verwaltungsrecht • Erbrecht • Vereinsrecht & Verbandsrecht • Versicherungsrecht • Datenschutzrecht • Urheberrecht & Medienrecht • IT-Recht •
Rechtsanwälte Dr. Hitzfeld & Kollegen,"Chesterplatz 1, 79539 Lörrach",No LinkedIn link,http://www.rechtsanwaelte-hitzfeld.de/,info@rechtsanwaelte-hitzfeld.de,Florian Appenzeller; Sebastian Kotzur; Christian Mohr; Michael Leicht; Dr. Christian Wendel,Fachanwaltschaft Familienrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Baurecht & Architektenrecht •  • Sportrecht • Urheberrecht & Medienrecht • Verwaltungsrecht • Grundstücksrecht & Immobilienrecht • Vergaberecht • Öffentliches Baurecht • Handelsrecht & Gesellschaftsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Versicherungsrecht • Wettbewerbsrecht • Bankrecht & Kapitalmarktrecht • Gewerblicher Rechtsschutz • Kaufrecht • Arzthaftungsrecht
RDP Röhl · Dehm & Partner Rechtsanwälte mbB,"Moritzplatz 6, 86150 Augsburg",No LinkedIn link,http://www.rdp-law.de/,info@rdp-law.de,Christian Röhl LL.M.; Norbert Geyer; Christian Geißler LL.M.,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft IT-Recht • Wettbewerbsrecht • Datenschutzrecht • Urheberrecht & Medienrecht •  • Patentrecht • Internationales Wirtschaftsrecht • Sportrecht
LFR Laukemann Former Rösch RAe Partnerschaft mbB,"Amiraplatz 3, 80333 München",https://www.linkedin.com/pub/marc-laukemann-454a971,https://www.lfr-law.de/,kanzlei@lfr-law.de,Dr. Marc Laukemann; Dr. Ulrich Rösch; Felix Tittel; Jens-Arne Former; Dr. Christian Ruso; Babak Tabeshian LL.M.; Elisa Roggendorff,Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Internationales Wirtschaftsrecht • Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft IT-Recht • Strafrecht • Unternehmensrecht & Betriebsnachfolge • Grundstücksrecht & Immobilienrecht •  • Werkvertragsrecht • Wirtschaftsrecht • Wettbewerbsrecht • Allgemeines Vertragsrecht • Erbrecht • Mediation • Mietrecht & Wohnungseigentumsrecht
GIW Rechtsanwälte Partnerschaft mbB,"Alexandrinenstr. 31, 19055 Schwerin",No LinkedIn link,http://www.rechtsanwaelte-giw.de/,info@rechtsanwaelte-giw.de,Volker Regenhardt; Frederike Naylor; Philipp von Wrangell; Stefan Graßhoff; Malte Burwitz,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Erbrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Mietrecht & Wohnungseigentumsrecht • Strafrecht • Mediation • Wettbewerbsrecht •  • Urheberrecht & Medienrecht • Steuerrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Allgemeines Vertragsrecht
KGH Anwaltskanzlei,"Fürther Str. 98-100, 90429 Nürnberg",No LinkedIn link,http://www.kgh.de/,info@kgh.de,Armin Goßler; Bernd Kreuzer; Carl-Peter Horlamus; Oliver Fouquet; Stefan Böhmer; Oliver Stigler,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Erbrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Strafrecht • Opferhilfe • Allgemeines Vertragsrecht • Vereinsrecht & Verbandsrecht • Wirtschaftsrecht • Bankrecht & Kapitalmarktrecht • Internationales Recht • Unterhaltsrecht • Unternehmensrecht & Betriebsnachfolge • Sportrecht • Reiserecht • Forderungseinzug & Inkassorecht •  • IT-Recht • Grundstücksrecht & Immobilienrecht • Versicherungsrecht
BUSE HERZ GRUNST Rechtsanwälte PartG mbB,"Bahnhofstr. 17, 12555 Berlin",https://www.linkedin.com/company/67751716,http://www.kanzlei.law/,kontakt@kanzlei.law,Michael Voltz; Claudia Schindler; Vincent Trautmann; Dr. Katharina Sponholz; Norman Buse LL.M.; David Herz; Sören Grigutsch; Benjamin Grunst,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft IT-Recht • Fachanwaltschaft Strafrecht • Schulrecht • Verfassungsrecht • Ordnungswidrigkeitenrecht • Beamtenrecht • Öffentliches Recht • Verwaltungsrecht • Verkehrsrecht • Wettbewerbsrecht • Wirtschaftsrecht •  • Opferhilfe • Designrecht • Allgemeines Vertragsrecht
CUROS Rechtsanwälte PartmbB,"Richard-Strauss-Straße 69, 81679 München",No LinkedIn link,http://www.curos-recht.de/,info@curos-recht.de,Susanne Steinbach; Andreas Preiß; Friedrich Bernreuther,Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Arbeitsrecht • Grundstücksrecht & Immobilienrecht • Urheberrecht & Medienrecht •  • Wettbewerbsrecht • Mietrecht & Wohnungseigentumsrecht • Sportrecht • Zivilprozessrecht • Zivilrecht • Allgemeines Vertragsrecht • Zwangsvollstreckungsrecht • Forderungseinzug & Inkassorecht • Betriebliche Altersversorgung
SFW Baumeister & Partner Rechtsanwälte GmbB,"Friedrichstraße 95, 10117 Berlin",No LinkedIn link,https://www.kanzlei-sfw.de/,werner@kanzlei-sfw.de,David Werner Vieira; Jella Forster-Seher; Armin Schäfer,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verkehrsrecht • Transportrecht & Speditionsrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Wettbewerbsrecht • Gewerblicher Rechtsschutz • Strafrecht • Urheberrecht & Medienrecht •  • Migrationsrecht
anwaltsbüro47,"Zeuggasse 7, 86150 Augsburg",https://www.linkedin.com/in/alexander-meyer-22555551/,https://anwaltsbuero47.de/,kontakt@anwaltsbuero47.de,Bettina Schmid; Alexander Meyer; Adam Cofala; Stefan Zipp,Fachanwaltschaft Medizinrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Arzthaftungsrecht • Versicherungsrecht • Zivilrecht • Kaufrecht • Erbrecht • Familienrecht • Verkehrsrecht • Ordnungswidrigkeitenrecht • Wettbewerbsrecht • IT-Recht •  • Urheberrecht & Medienrecht
SBS Legal Rechtsanwälte PartG,"Hans-Henny-Jahnn-Weg 49, 22085 Hamburg",https://www.linkedin.com/company/sbs-legal/,http://www.sbs-legal.de/,mail@sbs-legal.de,Florian Hayko; Jannik Pfannenstiel; Andrè Schenk LL.M. Eur; Stephan Schulenberg LL.M. Eur; Tae Joung Kim; Laura Novakovski Ouerghemi; Dr. Miriam Prinzen LL. M.,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft IT-Recht • Insolvenzrecht & Sanierungsrecht • Wettbewerbsrecht • Arbeitsrecht • Datenschutzrecht • Strafrecht • Handelsrecht & Gesellschaftsrecht •  • Mediation • Bankrecht & Kapitalmarktrecht • Wirtschaftsrecht • Unternehmensrecht & Betriebsnachfolge • Zivilrecht • Allgemeines Vertragsrecht • Werkvertragsrecht • Steuerrecht • Zivilprozessrecht
MEDIA KANZLEI Riemenschneider,"Hanauer Landstraße 155, 60314 Frankfurt am Main",https://www.linkedin.com/company/media-kanzlei,https://media-kanzlei.com/,anwalt@media-kanzlei.com,Dr. Severin Riemenschneider LL.M. Eur.; Leonard Langenkamp; Dr. Tobias Hermann; Marina Rodenhausen LL.M.,Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Sportrecht • Wettbewerbsrecht •  • Zivilprozessrecht • IT-Recht • Datenschutzrecht • Vereinsrecht & Verbandsrecht • Zivilrecht • Allgemeines Vertragsrecht
Wegner Rechtsanwälte,"Bismarckstraße 91, 67059 Ludwigshafen am Rhein",No LinkedIn link,http://www.wegner-zorn.com/,zorn@razorn.de,Martin Wegner; Markus Zorn; Tanja Rößiger,Fachanwaltschaft Arbeitsrecht • Familienrecht • Mietrecht & Wohnungseigentumsrecht • Erbrecht • Maklerrecht • Grundstücksrecht & Immobilienrecht • Wettbewerbsrecht • IT-Recht •  • Urheberrecht & Medienrecht
"Kanzlei BBR Brinkschröder, Braksiek GbR","Nikolaiort 5a, 49074 Osnabrück",No LinkedIn link,http://www.kanzlei-bbr.de/,info@kanzlei-bbr.de,André Knapheide; Matthias Brinkschröder; Michael Braksiek,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Familienrecht • Mietrecht & Wohnungseigentumsrecht • Verkehrsrecht • Strafrecht • Schadensersatzrecht & Schmerzensgeldrecht • Versicherungsrecht • Grundstücksrecht & Immobilienrecht • Vergaberecht • Werkvertragsrecht • Allgemeines Vertragsrecht • Jagdrecht •  • IT-Recht
Hartmann Dahlmanns PartGmbB,"Steinbecker Meile 1, 42103 Wuppertal",No LinkedIn link,http://hd-anwalt.de/,kanzlei@hd-anwalt.de,Dominik Julian Becker; Frank Alexander Hartmann; Ralph Robert Dahlmanns; Oliver Schomberg; Monika Ortlinghaus; Stefanie Graf; Pia Turek; Nurefşan Keskiner,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Erbrecht • Allgemeines Vertragsrecht • Zivilrecht • Werkvertragsrecht • Grundstücksrecht & Immobilienrecht • Zwangsvollstreckungsrecht • Insolvenzrecht & Sanierungsrecht • Bankrecht & Kapitalmarktrecht • Gewerblicher Rechtsschutz •  • Unternehmensrecht & Betriebsnachfolge • Schiedsgerichtsbarkeit • Vergaberecht • Mietrecht & Wohnungseigentumsrecht • Internationales Wirtschaftsrecht • Wirtschaftsrecht • Ordnungswidrigkeitenrecht • Kaufrecht
Heldt Zülch Rechtsanwälte,"Holstenwall 10, 20355 Hamburg",No LinkedIn link,http://www.heldt-zuelch.de/,info@heldt-zuelch.de,Dr. Florian Skupin M.A.; Dr. Heiner Heldt LL.M.; Jan Zülch,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Arbeitsrecht • Urheberrecht & Medienrecht • IT-Recht •  • Wettbewerbsrecht • Datenschutzrecht • Betriebliche Altersversorgung • Designrecht
